Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Rotation,0,0,14.47796917,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Rotation,1,90,16.61098862,0.14
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Rotation,2,180,27.43780708,0.15
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Rotation,3,270,16.0829258,0.13
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Invert,0,0,14.47796917,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Invert,1,1,24.17607498,0.25
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,0,0,98505.5625,0.16
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,1,0.1,102142.9219,0.22
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,2,0.2,58261.34375,0.21
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,3,0.3,12653.55859,0.2
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,4,0.4,83490.67969,0.12
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,5,0.5,45642.10938,0.11
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,6,0.6,244320.0938,0.1
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,7,0.7,299671.9375,0.12
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,8,0.8,554552.1875,0.13
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,9,0.9,1119036.125,0.12
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,10,1,1642164.625,0.12
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,0,0,98505.5625,0.16
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,1,0.1,3018559.25,0.09
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,2,0.2,4277900.5,0.11
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,3,0.3,4712338.5,0.11
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,4,0.4,5326686,0.1
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,5,0.5,6735223,0.08
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,6,0.6,8375702.5,0.1
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,7,0.7,7887147.5,0.1
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,8,0.8,7025302,0.09
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,9,0.9,6101140.5,0.09
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,10,1,5777274,0.1
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,0,100,453.841095,0.25
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,1,63.09573445,525.8529053,0.23
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,2,39.81071706,378.5084229,0.19
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,3,25.11886432,620.1628418,0.15
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,4,15.84893192,1691.734253,0.14
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,5,10,21619.87695,0.13
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,6,6.309573445,75732.40625,0.13
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,7,3.981071706,72053.70313,0.09
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,8,2.511886432,37069.85938,0.12
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,9,1.584893192,8706.478516,0.16
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,10,1,72.73325348,0.19
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,0,1,619.4827881,0.24
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,1,1.584893192,389.8475647,0.27
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,2,2.511886432,1102.141724,0.28
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,3,3.981071706,3.623108625,0.41
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,4,6.309573445,1.889693618,0.38
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,5,10,2.162670612,0.23
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,6,15.84893192,2.683529615,0.16
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,7,25.11886432,5.735454559,0.1
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,8,39.81071706,7.012041569,0.08
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,9,63.09573445,4.744454384,0.1
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Low Pass,10,100,4.547181129,0.1
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,0,1,98505.5625,0.16
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,1,0.630957344,96.45175934,0.22
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,2,0.398107171,10.95680332,0.33
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,3,0.251188643,6.909304142,0.33
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,4,0.158489319,4.615470886,0.37
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,5,0.1,3.224359512,0.35
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,6,0.063095734,2.74811697,0.27
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,7,0.039810717,2.782209396,0.19
RIB (N=4),Gabor,VGG16,None,1,42,silhouettes_inverted,Contrast,8,0.025118864,3.086519241,0.08
